malusscore,time
11001905,0.01331639289855957
1348,0.16065025329589844
1060,0.31494808197021484
926,0.471052885055542
849,0.6270861625671387
802,0.7784485816955566
718,0.9553637504577637
689,1.1064915657043457
661,1.2856969833374023
650,1.4186372756958008
630,1.5735304355621338
619,1.724297285079956
562,1.8758628368377686
546,2.0230565071105957
530,2.1884589195251465
504,2.33735728263855
495,2.4736311435699463
481,2.64207124710083
447,2.8187882900238037
422,2.977736234664917
413,3.1183369159698486
412,3.259925127029419
404,3.418750524520874
401,3.5705196857452393
385,3.7272849082946777
371,3.8850481510162354
368,4.025418996810913
368,4.1826770305633545
361,4.338858366012573
357,4.472785234451294
356,4.604456901550293
348,4.76161527633667
342,4.919088840484619
340,5.072823524475098
336,5.213856220245361
334,5.354883193969727
320,5.502798557281494
316,5.653063535690308
314,5.809621334075928
313,5.962871551513672
312,6.120053291320801
308,6.265157699584961
304,6.437017440795898
301,6.586281061172485
291,6.739465951919556
284,6.914781808853149
280,7.052872180938721
278,7.203269004821777
267,7.359411716461182
256,7.504783630371094
249,7.669313192367554
248,7.801940202713013
244,7.969808340072632
243,8.12133502960205
243,8.270080327987671
243,8.437363862991333
241,8.579972267150879
239,8.716768503189087
237,8.86904263496399
237,9.051208972930908
232,9.20312762260437
228,9.353535652160645
228,9.50464677810669
228,9.664313316345215
226,9.799457550048828
225,9.97023057937622
225,10.113322734832764
225,10.253213167190552
225,10.405323505401611
225,10.553149938583374
225,10.678148031234741
225,10.84925889968872
223,10.998619079589844
223,11.17935848236084
223,11.337143421173096
223,11.484461784362793
223,11.627866268157959
223,11.787210702896118
222,11.94833755493164
220,12.089858531951904
220,12.27815055847168
220,12.468417882919312
220,12.611486196517944
220,12.771780014038086
220,12.919564962387085
220,13.072026491165161
217,13.230546236038208
217,13.382808685302734
217,13.572570562362671
217,13.731071949005127
217,13.88201117515564
217,14.044940948486328
217,14.21330714225769
217,14.372910976409912
216,14.527659893035889
216,14.658321380615234
216,14.814903736114502
216,14.961677551269531
216,15.128761053085327
216,15.283338069915771
214,15.43252420425415
214,15.574164152145386
212,15.723472118377686
212,15.858838319778442
211,16.016562700271606
209,16.164708614349365
209,16.32575011253357
209,16.475680112838745
207,16.617712020874023
207,16.77176332473755
205,16.9140522480011
204,17.079771518707275
204,17.235918521881104
204,17.386601209640503
204,17.525728702545166
200,17.678059339523315
200,17.84675645828247
200,17.997623920440674
200,18.1396541595459
199,18.294429302215576
199,18.441591262817383
199,18.602184295654297
199,18.75195550918579
199,18.888408660888672
199,19.050738096237183
199,19.210071563720703
199,19.344256162643433
199,19.509284734725952
198,19.665963649749756
198,19.808007955551147
198,19.95726752281189
198,20.110419273376465
198,20.275710105895996
198,20.423203706741333
198,20.57455539703369
198,20.726394176483154
198,20.8918194770813
197,21.04197931289673
197,21.210453510284424
197,21.363648414611816
197,21.5152485370636
197,21.66889214515686
197,21.813788890838623
197,21.983892679214478
197,22.13842749595642
197,22.30947494506836
197,22.461228609085083
197,22.62474298477173
197,22.770583391189575
197,22.90484619140625
197,23.071274995803833
197,23.203985452651978
197,23.355420351028442
194,23.521794319152832
194,23.665047883987427
194,23.8101646900177
194,23.963406562805176
194,24.10294485092163
194,24.27330732345581
194,24.425657272338867
194,24.58654808998108
193,24.722906589508057
193,24.885399341583252
193,25.03841543197632
193,25.176573753356934
193,25.33892822265625
193,25.489137411117554
193,25.638807773590088
193,25.789206743240356
193,25.935409545898438
193,26.087854862213135
193,26.244455099105835
193,26.38870906829834
193,26.55362582206726
193,26.72031283378601
193,26.86714005470276
193,27.017431020736694
193,27.16319727897644
193,27.334912300109863
193,27.489930868148804
193,27.629956007003784
193,27.80264186859131
193,27.96150541305542
193,28.10064721107483
193,28.260300159454346
193,28.427159547805786
191,28.575029850006104
191,28.73173451423645
191,28.891210317611694
191,29.051411867141724
191,29.220452785491943
191,29.376028060913086
191,29.53299355506897
191,29.684372663497925
191,29.82707977294922
191,29.99089741706848
191,30.14001202583313
191,30.294353008270264
191,30.449999570846558
191,30.594873905181885
191,30.749087810516357
191,30.89891219139099
188,31.08038020133972
188,31.239128589630127
188,31.37641215324402
188,31.532137632369995
186,31.69121551513672
185,31.84925675392151
185,32.009169816970825
185,32.156901597976685
184,32.33643960952759
184,32.49496269226074
184,32.6568717956543
184,32.81535291671753
184,32.99251627922058
180,33.139848709106445
180,33.297566175460815
180,33.44679832458496
180,33.624680519104004
180,33.781437158584595
180,33.94622278213501
180,34.10781931877136
180,34.26018953323364
180,34.429858922958374
180,34.5769784450531
180,34.734375953674316
180,34.897942781448364
180,35.05580925941467
180,35.21686768531799
180,35.37879729270935
180,35.522950410842896
180,35.68761444091797
180,35.85163426399231
180,36.01746702194214
180,36.157572507858276
178,36.31478762626648
178,36.47949028015137
178,36.63972854614258
178,36.805644035339355
178,36.95208692550659
