malusscore,time
820,0.0131072998046875
820,0.028771162033081055
816,0.044396162033081055
780,0.06048107147216797
728,0.06048107147216797
720,0.07615041732788086
720,0.09177470207214355
720,0.12302684783935547
717,0.1386566162109375
716,0.15474200248718262
708,0.1704113483428955
694,0.18603515625
694,0.2029869556427002
683,0.2273247241973877
675,0.22938132286071777
673,0.2515864372253418
671,0.26112914085388184
670,0.2767980098724365
668,0.2924220561981201
664,0.3080475330352783
664,0.3236727714538574
662,0.33929896354675293
661,0.3553478717803955
660,0.3710174560546875
659,0.3866395950317383
658,0.4022641181945801
658,0.41789793968200684
657,0.4335172176361084
653,0.4600050449371338
650,0.48010802268981934
646,0.4957718849182129
644,0.5168027877807617
642,0.5318019390106201
642,0.5478441715240479
626,0.5602293014526367
625,0.5752670764923096
622,0.5902676582336426
622,0.6062674522399902
621,0.6242294311523438
619,0.6412723064422607
617,0.6568617820739746
616,0.6728954315185547
602,0.6908986568450928
602,0.7088949680328369
600,0.72589111328125
599,0.7305433750152588
595,0.7607207298278809
594,0.777719259262085
594,0.7797963619232178
594,0.7954623699188232
576,0.8110866546630859
574,0.8267097473144531
574,0.8523824214935303
574,0.8584280014038086
574,0.8741004467010498
572,0.8897225856781006
569,0.9053483009338379
569,0.9209723472595215
569,0.9365975856781006
568,0.9526932239532471
568,0.9682376384735107
567,0.9848337173461914
562,0.9958345890045166
562,1.0115423202514648
559,1.0271663665771484
550,1.0529863834381104
550,1.0690288543701172
548,1.082028865814209
544,1.0980288982391357
544,1.1120293140411377
543,1.1120293140411377
543,1.143155813217163
543,1.1577465534210205
542,1.174745798110962
542,1.1877470016479492
541,1.2027461528778076
539,1.2197444438934326
539,1.23875093460083
539,1.2532966136932373
537,1.2633750438690186
537,1.2909941673278809
537,1.308990716934204
535,1.324991226196289
533,1.3410332202911377
518,1.3566157817840576
517,1.3736157417297363
517,1.3888957500457764
515,1.4058959484100342
514,1.4221997261047363
512,1.4277606010437012
512,1.4433047771453857
512,1.4593894481658936
509,1.4750595092773438
509,1.4906847476959229
508,1.5063140392303467
506,1.5219342708587646
506,1.5375587940216064
504,1.5542280673980713
494,1.5692710876464844
493,1.5849406719207764
493,1.6005680561065674
483,1.616199016571045
484,1.6318156719207764
482,1.6474459171295166
482,1.6635329723358154
480,1.6792025566101074
478,1.6948285102844238
476,1.7104523181915283
474,1.7260832786560059
472,1.7417027950286865
472,1.7577874660491943
472,1.773444652557373
471,1.8022615909576416
471,1.810971975326538
471,1.826019048690796
471,1.841691493988037
469,1.8547353744506836
468,1.8740808963775635
468,1.8930621147155762
466,1.9207491874694824
465,1.9397485256195068
465,1.962707757949829
465,1.9787063598632812
464,1.999739646911621
463,2.0177395343780518
461,2.03074049949646
459,2.046782970428467
457,2.06061053276062
457,2.0762524604797363
457,2.094031572341919
457,2.1110684871673584
455,2.127202033996582
454,2.142867088317871
454,2.158951759338379
453,2.179356336593628
452,2.1997616291046143
450,2.2177610397338867
448,2.227861166000366
448,2.2435245513916016
