malusscore,time
817,0.019001245498657227
812,0.03699922561645508
764,0.05706620216369629
740,0.07064557075500488
739,0.08863496780395508
737,0.10364675521850586
734,0.12264490127563477
727,0.14264774322509766
726,0.16169071197509766
711,0.17828106880187988
697,0.19327235221862793
653,0.21423673629760742
653,0.23460078239440918
648,0.25105810165405273
645,0.26858067512512207
637,0.2783644199371338
636,0.29337525367736816
630,0.30901169776916504
630,0.34026169776916504
629,0.35588669776916504
625,0.3719050884246826
621,0.3875420093536377
621,0.41359877586364746
614,0.4302511215209961
612,0.44788026809692383
610,0.46738767623901367
609,0.4826653003692627
602,0.4999232292175293
598,0.5129237174987793
596,0.527925968170166
594,0.5299232006072998
592,0.5456151962280273
592,0.5672810077667236
592,0.5773282051086426
591,0.6011097431182861
590,0.6171209812164307
585,0.6351206302642822
585,0.6510844230651855
579,0.6675868034362793
579,0.6771306991577148
578,0.692802906036377
577,0.7084248065948486
574,0.7396748065948486
569,0.7553005218505859
567,0.7713866233825684
566,0.7870545387268066
563,0.802680253982544
561,0.8183043003082275
558,0.8495597839355469
558,0.8682215213775635
557,0.8812642097473145
557,0.896934986114502
551,0.9163212776184082
551,0.9377937316894531
549,0.9558346271514893
543,0.9684813022613525
542,0.9788050651550293
525,1.003467082977295
525,1.019468069076538
523,1.0285797119140625
521,1.0442473888397217
521,1.0684099197387695
520,1.0877954959869385
518,1.1200463771820068
518,1.1306028366088867
518,1.1450378894805908
518,1.1775801181793213
514,1.195298671722412
514,1.211918830871582
514,1.2144203186035156
514,1.2405979633331299
514,1.2546396255493164
514,1.2610154151916504
512,1.2802658081054688
495,1.2982239723205566
495,1.3152244091033936
493,1.3283050060272217
493,1.3439698219299316
490,1.368640422821045
490,1.385026216506958
490,1.3950259685516357
490,1.416724443435669
490,1.4327244758605957
488,1.444793939590454
486,1.4604249000549316
486,1.47686767578125
486,1.4950141906738281
485,1.5146608352661133
483,1.5326611995697021
483,1.5486650466918945
483,1.5606300830841064
480,1.5757131576538086
477,1.5954058170318604
475,1.611457347869873
474,1.6302392482757568
473,1.646240234375
471,1.6606192588806152
471,1.676203727722168
470,1.6918737888336182
469,1.7074978351593018
469,1.7306578159332275
468,1.745723009109497
467,1.7634687423706055
465,1.7810664176940918
465,1.7966892719268799
464,1.8106887340545654
463,1.823723554611206
462,1.8428478240966797
462,1.8584961891174316
459,1.874579668045044
457,1.8902475833892822
455,1.9214632511138916
454,1.9413912296295166
451,1.962571620941162
451,1.9768650531768799
451,1.9925000667572021
451,2.008147716522217
451,2.0237796306610107
451,2.0444581508636475
451,2.0635323524475098
450,2.0767805576324463
450,2.091825246810913
450,2.120105504989624
450,2.141106128692627
449,2.159170389175415
448,2.175255298614502
448,2.190922975540161
448,2.2111384868621826
448,2.23868989944458
448,2.246983766555786
447,2.270782709121704
447,2.287782907485962
447,2.301300287246704
447,2.3143017292022705
447,2.3266754150390625
446,2.342302083969116
446,2.3579630851745605
442,2.374046802520752
440,2.389678716659546
440,2.405341863632202
440,2.4209675788879395
440,2.440178155899048
439,2.4553468227386475
439,2.4719290733337402
439,2.4769318103790283
439,2.492615222930908
437,2.521784782409668
437,2.5268235206604004
437,2.54593563079834
435,2.5774857997894287
435,2.5964889526367188
435,2.61004900932312
435,2.6240921020507812
435,2.642090320587158
433,2.6430141925811768
433,2.674145221710205
433,2.6898133754730225
431,2.7054405212402344
431,2.7210631370544434
431,2.7366902828216553
430,2.7718122005462646
430,2.7892446517944336
429,2.805208683013916
429,2.810347557067871
428,2.826010227203369
426,2.857262134552002
426,2.876476764678955
425,2.8957555294036865
425,2.917755126953125
425,2.9267871379852295
425,2.942450523376465
425,2.958076000213623
425,2.9741604328155518
424,3.003188133239746
424,3.0182247161865234
424,3.0362255573272705
424,3.0551931858062744
422,3.071906328201294
422,3.088895559310913
422,3.0943708419799805
422,3.1192357540130615
420,3.134237766265869
418,3.1532723903656006
418,3.1748602390289307
416,3.18989896774292
416,3.2048981189727783
416,3.218897819519043
416,3.234895944595337
416,3.250896692276001
414,3.2669386863708496
414,3.284525156021118
414,3.3065242767333984
414,3.324523687362671
414,3.3465254306793213
414,3.3635566234588623
414,3.3781046867370605
414,3.395139455795288
413,3.4141392707824707
412,3.4341304302215576
412,3.4554600715637207
412,3.474043846130371
409,3.492044448852539
409,3.507049560546875
409,3.5290088653564453
409,3.5453219413757324
409,3.5627269744873047
408,3.5805368423461914
408,3.5985448360443115
408,3.6135449409484863
408,3.6269173622131348
407,3.642141342163086
405,3.6591899394989014
405,3.672813892364502
404,3.686814308166504
404,3.7048139572143555
403,3.71881365776062
400,3.7358155250549316
400,3.7538137435913086
400,3.7713918685913086
400,3.7873549461364746
400,3.8053903579711914
400,3.8087708950042725
400,3.8400583267211914
398,3.8556835651397705
398,3.871769428253174
398,3.887437343597412
398,3.903064012527466
397,3.9186902046203613
397,3.9343132972717285
