1,1,86.0
1,2,77.0
1,3,71.0
1,4,64.0
1,5,101.0
1,6,86.0
8,1,92.0
8,2,91.0
8,3,86.0
8,4,72.0
8,5,79.0
8,6,75.0
2,1,70.0
2,2,101.0
2,3,89.0
2,4,93.0
2,5,94.0
2,6,88.0
3,1,71.0
3,2,77.0
3,3,67.0
3,4,87.0
3,5,83.0
3,6,118.0
7,1,71.0
7,2,83.0
7,3,84.0
7,4,94.0
7,5,90.0
7,6,93.0
6,1,75.0
6,2,86.0
6,3,83.0
6,4,88.0
6,5,84.0
6,6,82.0
4,1,74.0
4,2,63.0
4,3,79.0
4,4,105.0
4,5,103.0
4,6,85.0
5,1,81.0
5,2,89.0
5,3,77.0
5,4,85.0
5,5,98.0
5,6,83.0
