1,3,86
3,3,71
8,3,92
5,3,81
2,3,70
6,3,75
7,3,71
4,3,74
1,4,77
3,4,77
2,4,101
8,4,91
5,4,89
6,4,86
7,4,83
4,4,63
1,5,71
2,5,89
3,5,67
8,5,86
6,5,83
4,5,79
5,5,77
7,5,84
1,6,64
8,6,72
3,6,87
2,6,93
6,6,88
7,6,94
4,6,105
5,6,85
1,7,101
8,7,79
2,7,94
3,7,83
7,7,90
6,7,84
4,7,103
5,7,98
1,8,86
8,8,75
2,8,88
3,8,118
7,8,93
6,8,82
4,8,85
5,8,83
