malusscore,time
826,0.005542278289794922
866,0.11686301231384277
843,0.227508544921875
775,0.3368847370147705
766,0.45014071464538574
769,0.5482127666473389
751,0.6799731254577637
734,0.7884840965270996
725,0.878126859664917
718,1.0135281085968018
717,1.1273105144500732
716,1.2290451526641846
741,1.3624534606933594
725,1.4697024822235107
718,1.5743284225463867
712,1.6825475692749023
669,1.8076372146606445
660,1.9079484939575195
652,2.047119379043579
653,2.147989511489868
655,2.279179573059082
644,2.4162237644195557
629,2.5321297645568848
627,2.6576733589172363
637,2.7656848430633545
636,2.8755664825439453
646,2.9957573413848877
644,3.105637550354004
652,3.2159762382507324
648,3.344856023788452
650,3.46500301361084
639,3.5748772621154785
630,3.7013847827911377
613,3.8126559257507324
618,3.92576003074646
602,4.037791013717651
599,4.1578147411346436
615,4.287780523300171
626,4.379968643188477
612,4.511845827102661
611,4.621613502502441
605,4.744535446166992
609,4.879411220550537
582,5.012825012207031
575,5.133469581604004
572,5.257796287536621
597,5.3892436027526855
584,5.512678146362305
573,5.638983249664307
582,5.769295930862427
580,5.894126892089844
567,6.020998477935791
575,6.113299131393433
563,6.222091913223267
573,6.341662406921387
561,6.453421115875244
566,6.578949451446533
575,6.6888368129730225
593,6.813959836959839
580,6.9407570362091064
583,7.052435874938965
585,7.167993545532227
569,7.278554439544678
563,7.390371084213257
558,7.508037567138672
555,7.615231513977051
563,7.740945100784302
577,7.85780143737793
575,7.97532057762146
552,8.08519721031189
544,8.216156959533691
540,8.330583095550537
559,8.453611850738525
568,8.564101696014404
560,8.673737525939941
539,8.793722152709961
520,8.909391641616821
508,9.031358480453491
540,9.14286732673645
526,9.29376220703125
528,9.391138076782227
516,9.517270565032959
533,9.654191017150879
508,9.767245292663574
505,9.893765687942505
497,10.018224716186523
519,10.140956401824951
522,10.278451919555664
509,10.387900590896606
498,10.507465362548828
497,10.622936248779297
516,10.740615367889404
521,10.855021715164185
521,10.973720788955688
547,11.10390830039978
530,11.223905086517334
506,11.369712591171265
510,11.485700130462646
524,11.605899333953857
523,11.736488580703735
532,11.865214824676514
505,11.970758438110352
510,12.085376024246216
492,12.206928491592407
513,12.319401741027832
495,12.439145803451538
484,12.549018859863281
470,12.656644821166992
474,12.77012825012207
489,12.890684127807617
482,13.002578496932983
474,13.126529216766357
470,13.238091707229614
477,13.373003721237183
475,13.508402824401855
484,13.622904777526855
481,13.754585266113281
481,13.866985082626343
485,13.987029552459717
500,14.10565710067749
479,14.223446130752563
470,14.344563007354736
457,14.452932834625244
471,14.583548784255981
453,14.699064493179321
459,14.815302848815918
439,14.93677306175232
425,15.046695232391357
420,15.156573057174683
413,15.2932767868042
419,15.401700973510742
426,15.52048134803772
420,15.649261474609375
441,15.768487930297852
430,15.900107145309448
418,16.041759252548218
412,16.167720079421997
405,16.28428053855896
409,16.43508267402649
422,16.614502429962158
422,16.738786935806274
410,16.84972643852234
407,16.984097719192505
407,17.112955331802368
389,17.252012729644775
399,17.376720190048218
403,17.502806425094604
380,17.626215934753418
380,17.73563003540039
387,17.884713172912598
389,17.994447231292725
400,18.14567232131958
401,18.31506323814392
387,18.427218914031982
405,18.53481650352478
385,18.644734144210815
384,18.770201921463013
383,18.901566743850708
378,19.027755737304688
391,19.14694094657898
390,19.284236669540405
381,19.400124549865723
385,19.53336238861084
386,19.660438537597656
366,19.77031683921814
378,19.898653984069824
376,20.024123191833496
373,20.147904634475708
380,20.279158353805542
380,20.401482820510864
373,20.50942873954773
378,20.632656574249268
381,20.766793727874756
377,20.882035493850708
372,21.00650191307068
378,21.128477811813354
381,21.25097370147705
376,21.378780126571655
360,21.486491680145264
361,21.58074450492859
362,21.698098182678223
345,21.814651012420654
354,21.947283267974854
360,22.0793297290802
362,22.234110832214355
356,22.35365891456604
360,22.46462845802307
353,22.57454252243042
359,22.727064609527588
358,22.84421992301941
354,22.975861310958862
351,23.093191146850586
346,23.218698501586914
338,23.33362054824829
324,23.475156784057617
319,23.593313694000244
311,23.718814373016357
312,23.850374221801758
301,23.959982872009277
292,24.09563136100769
282,24.213465929031372
281,24.341866731643677
280,24.460599660873413
286,24.570379972457886
286,24.695785999298096
289,24.823200464248657
287,24.945744276046753
295,25.079663038253784
299,25.19600486755371
304,25.30588674545288
295,25.427385568618774
293,25.543086051940918
286,25.658928632736206
288,25.773334503173828
280,25.892995595932007
285,26.009863138198853
283,26.138952016830444
282,26.261247873306274
279,26.394922733306885
273,26.524258852005005
267,26.63548755645752
258,26.75529646873474
254,26.8924458026886
248,27.005456686019897
246,27.144639253616333
244,27.27377986907959
238,27.396213054656982
236,27.54134726524353
234,27.65913486480713
238,27.771006107330322
238,27.871399641036987
228,27.992738962173462
230,28.11824131011963
223,28.22812032699585
221,28.354082822799683
222,28.492064714431763
223,28.60308265686035
229,28.737516403198242
231,28.853450536727905
230,28.98337435722351
231,29.104201316833496
226,29.218530416488647
232,29.332332134246826
231,29.444209098815918
228,29.582074642181396
227,29.709561586380005
221,29.845128297805786
220,29.973804235458374
218,30.105998754501343
218,30.21935534477234
217,30.3395516872406
214,30.445981979370117
215,30.573803424835205
216,30.69083333015442
214,30.807727098464966
210,30.917643785476685
208,31.047539234161377
201,31.172601222991943
194,31.286253452301025
191,31.4194278717041
196,31.54184627532959
193,31.674580335617065
191,31.790353775024414
192,31.92147707939148
192,32.04973864555359
194,32.1558678150177
191,32.30371069908142
186,32.422972679138184
189,32.54826879501343
186,32.68931007385254
182,32.80414628982544
182,32.93179512023926
184,33.060285329818726
181,33.16977143287659
180,33.3001811504364
180,33.4009690284729
177,33.53893852233887
176,33.6510488986969
176,33.771310567855835
177,33.93836569786072
176,34.055402755737305
172,34.18676805496216
171,34.319345474243164
173,34.43695092201233
171,34.56220531463623
174,34.66907453536987
173,34.799843549728394
172,34.899625062942505
172,35.01889634132385
170,35.120755672454834
170,35.23271608352661
171,35.35130310058594
172,35.47676634788513
171,35.60227680206299
169,35.71810841560364
169,35.81949472427368
169,35.92941188812256
170,36.05533409118652
167,36.16521501541138
170,36.28602075576782
169,36.39926242828369
167,36.50907301902771
167,36.61890482902527
167,36.751487255096436
167,36.853530168533325
165,36.977497577667236
164,37.08736991882324
165,37.1971755027771
163,37.317793130874634
163,37.42764067649841
162,37.55314373970032
160,37.66347813606262
158,37.77695608139038
158,37.89920735359192
158,38.000730752944946
158,38.12323975563049
158,38.22875428199768
158,38.352776527404785
158,38.46078968048096
158,38.586344480514526
157,38.711859941482544
157,38.83424973487854
157,38.957053422927856
157,39.09512639045715
157,39.216713428497314
158,39.33726763725281
156,39.44917345046997
156,39.57514929771423
158,39.71492671966553
157,39.87930488586426
154,40.00588893890381
152,40.126522064208984
151,40.230265378952026
151,40.34846305847168
149,40.46587109565735
149,40.57579588890076
149,40.697418451309204
149,40.8294677734375
149,40.95979428291321
148,41.073516845703125
148,41.20542597770691
147,41.328537464141846
147,41.43929672241211
147,41.55974555015564
148,41.68007802963257
146,41.79633140563965
146,41.9505615234375
147,42.07963681221008
147,42.22066044807434
147,42.35820722579956
147,42.462417125701904
146,42.580326318740845
145,42.697625398635864
145,42.81062316894531
145,42.94115591049194
145,43.0579092502594
144,43.16305994987488
140,43.280385971069336
140,43.397350549697876
140,43.513298749923706
138,43.62976431846619
138,43.747044801712036
137,43.87664270401001
136,43.99407601356506
136,44.11049962043762
136,44.22663903236389
136,44.34504771232605
136,44.46400737762451
136,44.58490324020386
136,44.70916771888733
136,44.84072804450989
136,44.96668791770935
136,45.089163303375244
136,45.195290327072144
136,45.32075905799866
136,45.44793653488159
136,45.56769871711731
136,45.67585515975952
136,45.78934907913208
136,45.9104962348938
136,46.03604006767273
135,46.14592242240906
135,46.26872253417969
135,46.38732409477234
135,46.50329661369324
135,46.61876702308655
135,46.72860360145569
135,46.85838317871094
134,46.98431921005249
134,47.094197511672974
134,47.219701051712036
134,47.32582354545593
134,47.439146757125854
134,47.549034118652344
134,47.6689510345459
134,47.792150020599365
134,47.90700888633728
134,48.03250765800476
134,48.15801286697388
134,48.26942467689514
134,48.38692855834961
134,48.487701177597046
134,48.5975821018219
134,48.72308278083801
134,48.8377046585083
134,48.94190764427185
134,49.07199740409851
134,49.177791357040405
133,49.30659556388855
133,49.416438817977905
133,49.52126979827881
133,49.64677572250366
133,49.75664925575256
133,49.88689351081848
133,50.000519037246704
133,50.101831674575806
133,50.22733402252197
133,50.35253858566284
133,50.46245312690735
133,50.57434058189392
133,50.682133197784424
133,50.7895290851593
133,50.91499662399292
133,51.044252157211304
132,51.15303659439087
132,51.27597951889038
132,51.38324761390686
132,51.52442717552185
132,51.636962890625
132,51.7698700428009
132,51.89862251281738
132,52.023550033569336
132,52.13843870162964
132,52.26443409919739
132,52.38243842124939
132,52.4923141002655
132,52.60265827178955
132,52.701786279678345
132,52.81910967826843
132,52.928948402404785
132,53.054341077804565
132,53.1862678527832
132,53.30232882499695
132,53.42788577079773
130,53.5377676486969
130,53.678311586380005
130,53.80257534980774
130,53.912418365478516
130,54.022294998168945
130,54.16342258453369
130,54.2878201007843
130,54.40028691291809
130,54.52579164505005
130,54.66692781448364
130,54.78026032447815
130,54.89678072929382
130,55.006676197052
130,55.147812843322754
130,55.278884172439575
130,55.384660959243774
130,55.50759553909302
129,55.61747717857361
129,55.742945432662964
129,55.86556529998779
129,55.97541570663452
129,56.0863356590271
129,56.19562840461731
129,56.31892657279968
129,56.4462034702301
129,56.54048991203308
129,56.64979338645935
129,56.78018522262573
129,56.901973724365234
128,57.01185941696167
128,57.16850566864014
128,57.28888440132141
128,57.40927219390869
128,57.51158928871155
128,57.652174949645996
128,57.7706823348999
128,57.87665891647339
128,58.01361894607544
128,58.12349581718445
128,58.24900031089783
128,58.363818645477295
128,58.48146963119507
128,58.5777473449707
128,58.7036919593811
128,58.82988429069519
128,58.93922281265259
128,59.062666177749634
127,59.19271421432495
127,59.29874658584595
127,59.423726081848145
127,59.54915404319763
127,59.674724817276
127,59.79421830177307
127,59.89460277557373
127,60.018070936203
127,60.14410996437073
126,60.277915716171265
126,60.41096591949463
126,60.52084946632385
126,60.647582054138184
126,60.77516770362854
126,60.904404640197754
126,61.02795147895813
126,61.14777445793152
126,61.27105927467346
126,61.375134229660034
126,61.495267391204834
126,61.61463737487793
126,61.72839713096619
126,61.842342138290405
126,61.98004341125488
126,62.09687328338623
126,62.21130681037903
126,62.339277267456055
126,62.47793745994568
126,62.59784936904907
126,62.712822675704956
126,62.82586860656738
126,62.935749530792236
126,63.06125092506409
126,63.17112708091736
126,63.29921078681946
126,63.404508113861084
126,63.5143837928772
126,63.65555810928345
126,63.771811723709106
126,63.87349057197571
126,63.98336887359619
126,64.10078716278076
126,64.23487448692322
126,64.3583300113678
126,64.46821451187134
126,64.59371900558472
126,64.70405411720276
126,64.82337832450867
126,64.93650197982788
126,65.0463080406189
126,65.17181611061096
126,65.29356575012207
126,65.41981148719788
126,65.54334616661072
126,65.66317844390869
126,65.77736973762512
126,65.90490365028381
126,66.00527954101562
126,66.11257314682007
126,66.25291991233826
126,66.37031412124634
126,66.47310495376587
126,66.58298850059509
126,66.70895671844482
126,66.83963203430176
126,66.95945882797241
126,67.0850019454956
126,67.19487738609314
126,67.32402539253235
126,67.45198917388916
126,67.56544327735901
126,67.69271802902222
126,67.81652450561523
126,67.92615628242493
126,68.0377607345581
126,68.15435123443604
126,68.26942849159241
126,68.36958408355713
126,68.49509263038635
126,68.61002492904663
126,68.71532416343689
126,68.83725023269653
126,68.97391057014465
126,69.0950095653534
126,69.20245003700256
126,69.31003761291504
126,69.42065763473511
126,69.55438017845154
126,69.65727853775024
126,69.77430701255798
126,69.89384436607361
126,70.01574158668518
126,70.13147377967834
126,70.25942873954773
126,70.36834788322449
126,70.47521162033081
126,70.58520698547363
126,70.71329355239868
