malusscore,time
828,0.00400090217590332
794,0.10079169273376465
765,0.2106928825378418
756,0.3049476146697998
783,0.4148247241973877
741,0.5090734958648682
725,0.6170918941497803
691,0.7269761562347412
666,0.8212308883666992
662,0.9471228122711182
646,1.0413813591003418
647,1.1508245468139648
670,1.2607502937316895
663,1.354959487915039
672,1.4492218494415283
681,1.5434765815734863
666,1.65203857421875
672,1.7462916374206543
652,1.856170892715454
637,1.981614112854004
654,2.111528158187866
656,2.2053492069244385
660,2.3153412342071533
665,2.4095969200134277
652,2.520834445953369
635,2.6307308673858643
641,2.741706371307373
618,2.8419578075408936
618,2.9423341751098633
614,3.0425870418548584
597,3.1429641246795654
584,3.243058919906616
589,3.3443541526794434
596,3.443188428878784
595,3.5484836101531982
596,3.658365249633789
604,3.766850709915161
578,3.8767292499542236
563,3.970982789993286
558,4.065243244171143
593,4.175127983093262
584,4.280473470687866
575,4.378292083740234
575,4.472580671310425
572,4.598082780838013
575,4.69234299659729
584,4.802317142486572
558,4.895440101623535
539,4.989698886871338
552,5.099573135375977
542,5.225081443786621
532,5.336108446121216
543,5.443585395812988
565,5.5488879680633545
551,5.649266004562378
531,5.7737462520599365
545,5.875971555709839
552,5.976420879364014
555,6.086303234100342
549,6.180567979812622
570,6.2748236656188965
574,6.386016368865967
576,6.494120359420776
580,6.5883753299713135
574,6.6982645988464355
578,6.808133125305176
563,6.917203426361084
547,7.025901556015015
542,7.135788679122925
551,7.252708435058594
553,7.356003999710083
541,7.46151065826416
555,7.574435710906982
562,7.6843132972717285
549,7.794199466705322
532,7.8884570598602295
545,7.997482061386108
556,8.091201543807983
540,8.20108413696289
539,8.295328378677368
523,8.389591455459595
526,8.483846187591553
550,8.608402013778687
543,8.718280792236328
539,8.812526226043701
534,8.922420978546143
527,9.049568176269531
510,9.15756630897522
494,9.25782322883606
506,9.377289056777954
507,9.487176179885864
521,9.58840298652649
517,9.689756155014038
515,9.78400731086731
526,9.89388394355774
521,9.988139629364014
525,10.103682041168213
508,10.206509590148926
500,10.316388368606567
508,10.41064453125
491,10.520529985427856
494,10.615955829620361
480,10.723653078079224
471,10.817901611328125
468,10.912156820297241
464,11.022053241729736
467,11.131933450698853
458,11.22484040260315
455,11.350342988967896
451,11.460222721099854
453,11.563518047332764
461,11.68175721168518
465,11.788938283920288
467,11.898812770843506
466,11.993067264556885
462,12.102959632873535
452,12.214178562164307
448,12.32181429862976
464,12.41606855392456
453,12.525955200195312
437,12.635831117630005
434,12.730085372924805
424,12.839213132858276
423,12.94909405708313
422,13.058971643447876
426,13.169106245040894
434,13.27452301979065
440,13.37596583366394
437,13.48530650138855
442,13.595185995101929
441,13.689943790435791
439,13.800567865371704
438,13.919471740722656
428,14.029354095458984
429,14.123619556427002
433,14.23349642753601
436,14.32898998260498
433,14.443111896514893
